"","STATE","Year","CAUSE","FIRETYPE","SIZECLASS","count"
"14594","Nebraska",2007,"Human","Active/Suppressed",2,8
"14595","Nebraska",2007,"Human","Active/Suppressed",22,3
"14596","Nebraska",2007,"Human","Active/Suppressed",80,2
"14597","Nebraska",2007,"Human","Prescribed fire",2,1
"14598","Nebraska",2007,"Human","Prescribed fire",22,6
"14599","Nebraska",2007,"Human","Prescribed fire",80,6
"14600","Nebraska",2007,"Human","Prescribed fire",262.5,2
"14601","Nebraska",2007,"Human","Support action/Assist fire",2,2
"14602","Nebraska",2007,"Human","Unknown",0.05,5
"14603","Nebraska",2007,"Human","Unknown",2,1
"14604","Nebraska",2007,"Natural","Active/Suppressed",0.05,1
"14605","Nebraska",2007,"Natural","Active/Suppressed",2,2
"14606","Nebraska",2007,"Natural","Active/Suppressed",22,1
"14607","Nebraska",2007,"Natural","Natural out",0.05,1
"14608","Nebraska",2007,"Natural","Unknown",0.05,5
"14609","Nebraska",2007,"Natural","Unknown",2,7
"14610","Nebraska",2007,"Natural","Unknown",22,1
"14611","Nebraska",2007,"Natural","Unknown",1214,1
"14612","Nebraska",2008,"","Support action/Assist fire",NA,2
"14613","Nebraska",2008,"Human","Active/Suppressed",0.05,1
"14614","Nebraska",2008,"Human","Active/Suppressed",2,6
"14615","Nebraska",2008,"Human","Active/Suppressed",22,6
"14616","Nebraska",2008,"Human","Active/Suppressed",80,1
"14617","Nebraska",2008,"Human","Natural out",0.05,1
"14618","Nebraska",2008,"Human","Prescribed fire",22,4
"14619","Nebraska",2008,"Human","Prescribed fire",80,1
"14620","Nebraska",2008,"Human","Prescribed fire",262.5,2
"14621","Nebraska",2008,"Natural","Active/Suppressed",0.05,1
"14622","Nebraska",2008,"Natural","Unknown",2,1
"14623","Nebraska",2009,"Human","Active/Suppressed",0.05,1
"14624","Nebraska",2009,"Human","Active/Suppressed",2,9
"14625","Nebraska",2009,"Human","Active/Suppressed",22,10
"14626","Nebraska",2009,"Human","Active/Suppressed",80,1
"14627","Nebraska",2009,"Human","Prescribed fire",2,1
"14628","Nebraska",2009,"Human","Prescribed fire",22,18
"14629","Nebraska",2009,"Human","Prescribed fire",80,12
"14630","Nebraska",2009,"Human","Prescribed fire",262.5,5
"14631","Nebraska",2009,"Human","Support action/Assist fire",2,1
"14632","Nebraska",2009,"Human","Unknown",22,2
"14633","Nebraska",2009,"Natural","Unknown",0.05,2
"14634","Nebraska",2009,"Natural","Unknown",2,2
"14635","Nebraska",2009,"Undetermined","Support action/Assist fire",NA,1
"14636","Nebraska",2010,"","Support action/Assist fire",NA,3
"14637","Nebraska",2010,"Human","Active/Suppressed",2,5
"14638","Nebraska",2010,"Human","Active/Suppressed",22,4
"14639","Nebraska",2010,"Human","Active/Suppressed",262.5,1
"14640","Nebraska",2010,"Human","Prescribed fire",22,1
"14641","Nebraska",2010,"Human","Prescribed fire",80,2
"14642","Nebraska",2010,"Human","Prescribed fire",262.5,2
"14643","Nebraska",2010,"Human","Prescribed fire",1214,1
"14644","Nebraska",2010,"Human","Unknown",0.05,1
"14645","Nebraska",2010,"Human","Unknown",2,1
"14646","Nebraska",2010,"Human","Unknown",262.5,1
"14647","Nebraska",2010,"Natural","Active/Suppressed",0.05,1
"14648","Nebraska",2010,"Natural","Active/Suppressed",22,1
"14649","Nebraska",2010,"Natural","Active/Suppressed",80,2
"14650","Nebraska",2010,"Natural","Unknown",0.05,1
"14651","Nebraska",2010,"Undetermined","Active/Suppressed",22,1
"14652","Nebraska",2010,"Undetermined","Natural out",0.05,1
"14653","Nebraska",2011,"Human","Active/Suppressed",2,33
"14654","Nebraska",2011,"Human","Active/Suppressed",22,7
"14655","Nebraska",2011,"Human","Active/Suppressed",80,3
"14656","Nebraska",2011,"Human","Active/Suppressed",262.5,2
"14657","Nebraska",2011,"Human","Active/Suppressed",1214,3
"14658","Nebraska",2011,"Human","Natural out",0.05,1
"14659","Nebraska",2011,"Human","Prescribed fire",22,2
"14660","Nebraska",2011,"Human","Prescribed fire",80,5
"14661","Nebraska",2011,"Human","Prescribed fire",262.5,6
"14662","Nebraska",2011,"Human","Prescribed fire",1214,2
"14663","Nebraska",2011,"Human","Unknown",0.05,2
"14664","Nebraska",2011,"Natural","Unknown",0.05,1
"14665","Nebraska",2011,"Natural","Unknown",2,1
"14666","Nebraska",2011,"Undetermined","",22,1
"14667","Nebraska",2011,"Undetermined","Active/Suppressed",1214,1
"14668","Nebraska",2011,"Undetermined","Natural out",2,2
"14669","Nebraska",2011,"Undetermined","Support action/Assist fire",NA,1
"14670","Nebraska",2012,"","Support action/Assist fire",NA,2
"14671","Nebraska",2012,"Human","",1214,1
"14672","Nebraska",2012,"Human","Active/Suppressed",0.05,6
"14673","Nebraska",2012,"Human","Active/Suppressed",2,24
"14674","Nebraska",2012,"Human","Active/Suppressed",22,13
"14675","Nebraska",2012,"Human","Active/Suppressed",80,4
"14676","Nebraska",2012,"Human","Active/Suppressed",262.5,1
"14677","Nebraska",2012,"Human","Active/Suppressed",1214,2
"14678","Nebraska",2012,"Human","Active/Suppressed",5000,1
"14679","Nebraska",2012,"Human","Prescribed fire",22,3
"14680","Nebraska",2012,"Human","Prescribed fire",80,1
"14681","Nebraska",2012,"Human","Prescribed fire",262.5,1
"14682","Nebraska",2012,"Human","Prescribed fire",1214,1
"14683","Nebraska",2012,"Human","Support action/Assist fire",2,1
"14684","Nebraska",2012,"Human","Unknown",0.05,1
"14685","Nebraska",2012,"Human","Unknown",2,1
"14686","Nebraska",2012,"Human","Unknown",22,1
"14687","Nebraska",2012,"Natural","Active/Suppressed",0.05,1
"14688","Nebraska",2012,"Natural","Active/Suppressed",2,8
"14689","Nebraska",2012,"Natural","Active/Suppressed",22,6
"14690","Nebraska",2012,"Natural","Active/Suppressed",80,3
"14691","Nebraska",2012,"Natural","Active/Suppressed",262.5,3
"14692","Nebraska",2012,"Natural","Active/Suppressed",1214,1
"14693","Nebraska",2012,"Natural","Active/Suppressed",5000,1
"14694","Nebraska",2012,"Natural","Natural out",0.05,1
"14695","Nebraska",2012,"Natural","Support action/Assist fire",5000,2
"14696","Nebraska",2012,"Natural","Support action/Assist fire",NA,4
"14697","Nebraska",2012,"Natural","Unknown",0.05,11
"14698","Nebraska",2012,"Natural","Unknown",2,17
"14699","Nebraska",2012,"Natural","Unknown",22,8
"14700","Nebraska",2012,"Natural","Unknown",1214,2
"14701","Nebraska",2012,"Natural","Unknown",5000,1
"14702","Nebraska",2012,"Undetermined","Active/Suppressed",2,1
"14703","Nebraska",2012,"Undetermined","Support action/Assist fire",NA,14
"14704","Nebraska",2013,"","Support action/Assist fire",NA,7
"14705","Nebraska",2013,"Human","Active/Suppressed",0.05,2
"14706","Nebraska",2013,"Human","Active/Suppressed",2,2
"14707","Nebraska",2013,"Human","Prescribed fire",22,1
"14708","Nebraska",2013,"Human","Prescribed fire",1214,1
"14709","Nebraska",2013,"Human","Support action/Assist fire",2,1
"14710","Nebraska",2013,"Natural","Active/Suppressed",0.05,1
"14711","Nebraska",2013,"Natural","Active/Suppressed",22,1
"14712","Nebraska",2013,"Natural","Active/Suppressed",5000,1
"14713","Nebraska",2013,"Natural","Unknown",22,1
"14714","Nebraska",2013,"Undetermined","Support action/Assist fire",NA,37
"14715","Nebraska",2014,"","Support action/Assist fire",NA,3
"14716","Nebraska",2014,"Human","Active/Suppressed",0.05,4
"14717","Nebraska",2014,"Human","Active/Suppressed",2,9
"14718","Nebraska",2014,"Human","Active/Suppressed",22,7
"14719","Nebraska",2014,"Human","Active/Suppressed",80,1
"14720","Nebraska",2014,"Human","Active/Suppressed",262.5,1
"14721","Nebraska",2014,"Human","Prescribed fire",2,1
"14722","Nebraska",2014,"Human","Prescribed fire",22,7
"14723","Nebraska",2014,"Human","Prescribed fire",80,5
"14724","Nebraska",2014,"Human","Prescribed fire",262.5,3
"14725","Nebraska",2014,"Natural","Unknown",0.05,2
"14726","Nebraska",2014,"Natural","Unknown",2,3
"14727","Nebraska",2014,"Natural","Unknown",22,1
"14728","Nebraska",2014,"Undetermined","",2,1
"14729","Nebraska",2014,"Undetermined","Support action/Assist fire",NA,1
"14730","Nebraska",2015,"","Support action/Assist fire",NA,1
"14731","Nebraska",2015,"Human","",0.05,1
"14732","Nebraska",2015,"Human","",22,1
"14733","Nebraska",2015,"Human","Active/Suppressed",0.05,3
"14734","Nebraska",2015,"Human","Active/Suppressed",2,20
"14735","Nebraska",2015,"Human","Active/Suppressed",22,9
"14736","Nebraska",2015,"Human","Active/Suppressed",80,8
"14737","Nebraska",2015,"Human","Active/Suppressed",262.5,1
"14738","Nebraska",2015,"Human","Prescribed fire",2,1
"14739","Nebraska",2015,"Human","Prescribed fire",22,3
"14740","Nebraska",2015,"Human","Prescribed fire",80,3
"14741","Nebraska",2015,"Human","Prescribed fire",262.5,3
"14742","Nebraska",2015,"Natural","Active/Suppressed",0.05,1
"14743","Nebraska",2015,"Natural","Active/Suppressed",2,2
"14744","Nebraska",2015,"Undetermined","Support action/Assist fire",NA,13
"14745","Nebraska",2016,"","Support action/Assist fire",NA,2
"14746","Nebraska",2016,"Human","",22,1
"14747","Nebraska",2016,"Human","Active/Suppressed",0.05,4
"14748","Nebraska",2016,"Human","Active/Suppressed",2,6
"14749","Nebraska",2016,"Human","Active/Suppressed",22,6
"14750","Nebraska",2016,"Human","Prescribed fire",22,3
"14751","Nebraska",2016,"Human","Prescribed fire",80,2
"14752","Nebraska",2016,"Human","Prescribed fire",262.5,2
"14753","Nebraska",2016,"Human","Prescribed fire",1214,1
"14754","Nebraska",2016,"Natural","Active/Suppressed",0.05,1
"14755","Nebraska",2016,"Natural","Active/Suppressed",2,5
"14756","Nebraska",2016,"Natural","Active/Suppressed",22,3
"14757","Nebraska",2016,"Natural","Active/Suppressed",80,1
"14758","Nebraska",2016,"Natural","Active/Suppressed",262.5,2
"14759","Nebraska",2016,"Undetermined","Support action/Assist fire",NA,10
"14760","Nevada",1990,"","Support action/Assist fire",0.05,19
"14761","Nevada",1990,"","Support action/Assist fire",2,13
"14762","Nevada",1990,"","Support action/Assist fire",22,4
"14763","Nevada",1990,"","Support action/Assist fire",80,3
"14764","Nevada",1990,"","Support action/Assist fire",262.5,2
"14765","Nevada",1990,"","Support action/Assist fire",NA,98
"14766","Nevada",1990,"Human","Active/Suppressed",0.05,52
"14767","Nevada",1990,"Human","Active/Suppressed",2,70
"14768","Nevada",1990,"Human","Active/Suppressed",22,11
"14769","Nevada",1990,"Human","Active/Suppressed",80,4
"14770","Nevada",1990,"Human","Active/Suppressed",262.5,2
"14771","Nevada",1990,"Human","Active/Suppressed",1214,1
"14772","Nevada",1990,"Human","Active/Suppressed",NA,54
"14773","Nevada",1990,"Human","Natural out",0.05,2
"14774","Nevada",1990,"Human","Natural out",NA,4
"14775","Nevada",1990,"Human","Support action/Assist fire",0.05,3
"14776","Nevada",1990,"Human","Support action/Assist fire",NA,9
"14777","Nevada",1990,"Human","Unknown",0.05,41
"14778","Nevada",1990,"Human","Unknown",2,10
"14779","Nevada",1990,"Human","Unknown",22,3
"14780","Nevada",1990,"Human","Unknown",80,1
"14781","Nevada",1990,"Human","Unknown",262.5,1
"14782","Nevada",1990,"Natural","Active/Suppressed",0.05,82
"14783","Nevada",1990,"Natural","Active/Suppressed",2,52
"14784","Nevada",1990,"Natural","Active/Suppressed",22,17
"14785","Nevada",1990,"Natural","Active/Suppressed",80,12
"14786","Nevada",1990,"Natural","Active/Suppressed",262.5,8
"14787","Nevada",1990,"Natural","Active/Suppressed",1214,2
"14788","Nevada",1990,"Natural","Active/Suppressed",5000,1
"14789","Nevada",1990,"Natural","Active/Suppressed",NA,138
"14790","Nevada",1990,"Natural","Natural out",0.05,8
"14791","Nevada",1990,"Natural","Natural out",2,2
"14792","Nevada",1990,"Natural","Natural out",NA,27
"14793","Nevada",1990,"Natural","Support action/Assist fire",2,2
"14794","Nevada",1990,"Natural","Support action/Assist fire",22,1
"14795","Nevada",1990,"Natural","Support action/Assist fire",NA,1
"14796","Nevada",1990,"Natural","Unknown",0.05,50
"14797","Nevada",1990,"Natural","Unknown",2,11
"14798","Nevada",1990,"Natural","Unknown",22,1
"14799","Nevada",1990,"Natural","Unknown",80,1
"14800","Nevada",1991,"","Support action/Assist fire",0.05,2
"14801","Nevada",1991,"","Support action/Assist fire",2,4
"14802","Nevada",1991,"","Support action/Assist fire",NA,182
"14803","Nevada",1991,"Human","Active/Suppressed",0.05,67
"14804","Nevada",1991,"Human","Active/Suppressed",2,68
"14805","Nevada",1991,"Human","Active/Suppressed",22,15
"14806","Nevada",1991,"Human","Active/Suppressed",80,6
"14807","Nevada",1991,"Human","Active/Suppressed",262.5,3
"14808","Nevada",1991,"Human","Active/Suppressed",1214,3
"14809","Nevada",1991,"Human","Active/Suppressed",NA,29
"14810","Nevada",1991,"Human","Natural out",NA,2
"14811","Nevada",1991,"Human","Support action/Assist fire",NA,1
"14812","Nevada",1991,"Human","Unknown",0.05,61
"14813","Nevada",1991,"Human","Unknown",2,9
"14814","Nevada",1991,"Human","Unknown",22,1
"14815","Nevada",1991,"Human","Unknown",262.5,1
"14816","Nevada",1991,"Natural","Active/Suppressed",0.05,116
"14817","Nevada",1991,"Natural","Active/Suppressed",2,85
"14818","Nevada",1991,"Natural","Active/Suppressed",22,20
"14819","Nevada",1991,"Natural","Active/Suppressed",80,7
"14820","Nevada",1991,"Natural","Active/Suppressed",262.5,3
"14821","Nevada",1991,"Natural","Active/Suppressed",1214,6
"14822","Nevada",1991,"Natural","Active/Suppressed",5000,1
"14823","Nevada",1991,"Natural","Active/Suppressed",NA,116
"14824","Nevada",1991,"Natural","Natural out",0.05,7
"14825","Nevada",1991,"Natural","Natural out",2,7
"14826","Nevada",1991,"Natural","Natural out",NA,32
"14827","Nevada",1991,"Natural","Support action/Assist fire",NA,1
"14828","Nevada",1991,"Natural","Unknown",0.05,65
"14829","Nevada",1991,"Natural","Unknown",2,14
"14830","Nevada",1991,"Natural","Unknown",262.5,1
"14831","Nevada",1991,"Natural","Unknown",1214,2
"14832","Nevada",1992,"","Support action/Assist fire",0.05,7
"14833","Nevada",1992,"","Support action/Assist fire",2,4
"14834","Nevada",1992,"","Support action/Assist fire",22,1
"14835","Nevada",1992,"","Support action/Assist fire",NA,290
"14836","Nevada",1992,"Human","Active/Suppressed",0.05,52
"14837","Nevada",1992,"Human","Active/Suppressed",2,67
"14838","Nevada",1992,"Human","Active/Suppressed",22,17
"14839","Nevada",1992,"Human","Active/Suppressed",80,3
"14840","Nevada",1992,"Human","Active/Suppressed",262.5,6
"14841","Nevada",1992,"Human","Active/Suppressed",1214,2
"14842","Nevada",1992,"Human","Active/Suppressed",5000,1
"14843","Nevada",1992,"Human","Active/Suppressed",NA,9
"14844","Nevada",1992,"Human","Support action/Assist fire",NA,1
"14845","Nevada",1992,"Human","Unknown",0.05,44
"14846","Nevada",1992,"Human","Unknown",2,23
"14847","Nevada",1992,"Human","Unknown",22,3
"14848","Nevada",1992,"Human","Unknown",1214,2
"14849","Nevada",1992,"Natural","Active/Suppressed",0.05,198
"14850","Nevada",1992,"Natural","Active/Suppressed",2,76
"14851","Nevada",1992,"Natural","Active/Suppressed",22,21
"14852","Nevada",1992,"Natural","Active/Suppressed",80,11
"14853","Nevada",1992,"Natural","Active/Suppressed",262.5,4
"14854","Nevada",1992,"Natural","Active/Suppressed",1214,4
"14855","Nevada",1992,"Natural","Active/Suppressed",5000,2
"14856","Nevada",1992,"Natural","Active/Suppressed",NA,92
"14857","Nevada",1992,"Natural","Natural out",0.05,2
"14858","Nevada",1992,"Natural","Natural out",NA,5
"14859","Nevada",1992,"Natural","Support action/Assist fire",0.05,1
"14860","Nevada",1992,"Natural","Unknown",0.05,56
"14861","Nevada",1992,"Natural","Unknown",2,14
"14862","Nevada",1992,"Natural","Unknown",22,2
"14863","Nevada",1992,"Natural","Unknown",80,1
"14864","Nevada",1992,"Natural","Unknown",5000,1
"14865","Nevada",1993,"","Natural out",2,1
"14866","Nevada",1993,"","Support action/Assist fire",NA,192
"14867","Nevada",1993,"Human","Active/Suppressed",0.05,52
"14868","Nevada",1993,"Human","Active/Suppressed",2,82
"14869","Nevada",1993,"Human","Active/Suppressed",22,19
"14870","Nevada",1993,"Human","Active/Suppressed",80,6
"14871","Nevada",1993,"Human","Active/Suppressed",262.5,4
"14872","Nevada",1993,"Human","Active/Suppressed",1214,3
"14873","Nevada",1993,"Human","Active/Suppressed",5000,1
"14874","Nevada",1993,"Human","Active/Suppressed",NA,11
"14875","Nevada",1993,"Human","Natural out",0.05,3
"14876","Nevada",1993,"Human","Natural out",NA,3
"14877","Nevada",1993,"Human","Support action/Assist fire",22,1
"14878","Nevada",1993,"Human","Support action/Assist fire",NA,3
"14879","Nevada",1993,"Human","Unknown",0.05,50
"14880","Nevada",1993,"Human","Unknown",2,12
"14881","Nevada",1993,"Human","Unknown",22,3
"14882","Nevada",1993,"Human","Unknown",262.5,1
"14883","Nevada",1993,"Human","Unknown",1214,1
"14884","Nevada",1993,"Natural","Active/Suppressed",0.05,99
"14885","Nevada",1993,"Natural","Active/Suppressed",2,48
"14886","Nevada",1993,"Natural","Active/Suppressed",22,15
"14887","Nevada",1993,"Natural","Active/Suppressed",80,7
"14888","Nevada",1993,"Natural","Active/Suppressed",262.5,2
"14889","Nevada",1993,"Natural","Active/Suppressed",1214,6
"14890","Nevada",1993,"Natural","Active/Suppressed",5000,1
"14891","Nevada",1993,"Natural","Active/Suppressed",NA,56
"14892","Nevada",1993,"Natural","Natural out",0.05,2
"14893","Nevada",1993,"Natural","Natural out",2,3
"14894","Nevada",1993,"Natural","Support action/Assist fire",NA,1
"14895","Nevada",1993,"Natural","Unknown",0.05,21
"14896","Nevada",1993,"Natural","Unknown",2,10
"14897","Nevada",1994,"","Natural out",0.05,7
"14898","Nevada",1994,"","Natural out",2,1
"14899","Nevada",1994,"","Natural out",NA,1
"14900","Nevada",1994,"","Support action/Assist fire",NA,253
"14901","Nevada",1994,"Human","Active/Suppressed",0.05,63
